CAUSA_DEF,2015,2016,2017,2018,2019,2020,2021,2022,2023
B465,9.0,15.0,13.0,14.0,12.0,15.0,34.0,31.0,25.0
B468,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B471,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
B479,0.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0
B481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B487,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0
B488,5.0,12.0,8.0,10.0,7.0,5.0,8.0,5.0,1.0
B49X,22.0,18.0,18.0,21.0,24.0,16.0,40.0,37.0,32.0
B508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B54X,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B550,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B559,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
B569,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
B570,1.0,2.0,1.0,4.0,6.0,0.0,1.0,1.0,0.0
B571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B572,28.0,18.0,30.0,19.0,21.0,30.0,24.0,19.0,27.0
B573,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
B575,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0
B581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B582,3.0,3.0,2.0,2.0,1.0,4.0,11.0,7.0,4.0
B583,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
B588,2.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
B589,5.0,4.0,2.0,5.0,3.0,2.0,5.0,7.0,6.0
B59X,4.0,10.0,6.0,6.0,11.0,10.0,10.0,10.0,16.0
B602,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
B650,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
B669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
B670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
B671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
B679,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0
B680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B690,67.0,76.0,63.0,65.0,35.0,41.0,30.0,39.0,32.0
B691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
B698,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
B699,27.0,10.0,16.0,8.0,2.0,4.0,4.0,7.0,3.0
B719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
B740,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
B749,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0
B769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B770,2.0,3.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0
B778,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0
B779,6.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0
B780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B789,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
B80X,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
B811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
B820,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B829,8.0,9.0,8.0,5.0,4.0,6.0,7.0,5.0,3.0
B831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
B851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B86X,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
B870,1.0,0.0,0.0,3.0,0.0,2.0,4.0,3.0,1.0
B871,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
B872,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
B873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B878,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0
B879,0.0,6.0,5.0,4.0,3.0,6.0,4.0,4.0,2.0
B888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B889,3.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,3.0
B89X,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
B900,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,6.0
B901,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
B902,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
B908,1.0,0.0,8.0,2.0,1.0,3.0,2.0,0.0,1.0
B909,100.0,118.0,155.0,85.0,106.0,63.0,70.0,77.0,81.0
B91X,36.0,28.0,35.0,24.0,24.0,32.0,33.0,46.0,34.0
B92X,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B941,7.0,9.0,10.0,13.0,13.0,11.0,13.0,12.0,12.0
B942,14.0,21.0,465.0,4.0,6.0,7.0,7.0,11.0,13.0
B948,134.0,123.0,227.0,138.0,146.0,154.0,168.0,143.0,93.0
B949,2.0,2.0,3.0,2.0,3.0,3.0,13.0,2.0,2.0
B99X,48.0,40.0,50.0,65.0,67.0,64.0,53.0,60.0,64.0
C000,3.0,8.0,3.0,1.0,0.0,7.0,6.0,2.0,2.0
C001,8.0,10.0,8.0,9.0,8.0,9.0,10.0,10.0,4.0
C002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
C004,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
C005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C006,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C009,11.0,16.0,13.0,14.0,10.0,17.0,12.0,16.0,10.0
C01X,22.0,24.0,24.0,23.0,25.0,18.0,26.0,50.0,29.0
C020,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
C021,1.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,4.0
C022,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
C023,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
C024,3.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0
C028,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0
C029,282.0,288.0,300.0,283.0,295.0,331.0,299.0,296.0,306.0
C030,6.0,5.0,5.0,6.0,6.0,8.0,7.0,6.0,6.0
C031,10.0,2.0,4.0,3.0,6.0,9.0,6.0,5.0,5.0
C039,27.0,24.0,21.0,22.0,32.0,24.0,18.0,25.0,21.0
C040,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
C041,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C048,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
C049,17.0,15.0,18.0,21.0,15.0,16.0,22.0,25.0,23.0
C050,5.0,5.0,7.0,7.0,6.0,6.0,12.0,15.0,10.0
C051,3.0,3.0,2.0,6.0,3.0,4.0,2.0,2.0,3.0
C052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
C058,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
C059,43.0,38.0,41.0,36.0,45.0,38.0,42.0,34.0,36.0
C060,3.0,1.0,3.0,1.0,0.0,3.0,5.0,3.0,5.0
C061,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
C062,8.0,6.0,7.0,5.0,8.0,10.0,9.0,9.0,6.0
C068,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0
C069,121.0,121.0,126.0,166.0,160.0,193.0,187.0,182.0,207.0
C07X,137.0,161.0,148.0,142.0,155.0,150.0,119.0,128.0,144.0
C080,10.0,6.0,18.0,13.0,19.0,9.0,14.0,13.0,15.0
C081,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
C088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
C089,27.0,31.0,28.0,30.0,35.0,43.0,34.0,27.0,46.0
C090,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
C091,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
C098,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
C099,37.0,34.0,70.0,51.0,56.0,51.0,46.0,54.0,62.0
C101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C102,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
C103,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
C104,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
C109,76.0,79.0,64.0,80.0,101.0,90.0,94.0,99.0,113.0
C110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C111,6.0,4.0,7.0,10.0,4.0,7.0,9.0,2.0,6.0
C112,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C119,68.0,55.0,61.0,77.0,60.0,55.0,68.0,54.0,66.0
C12X,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
C130,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C132,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
C138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C139,46.0,40.0,32.0,33.0,41.0,32.0,35.0,40.0,32.0
C140,205.0,220.0,200.0,242.0,234.0,278.0,293.0,256.0,263.0
C142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C148,1.0,3.0,7.0,2.0,6.0,5.0,5.0,5.0,6.0
C150,0.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0
C151,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0
C152,3.0,0.0,1.0,1.0,3.0,4.0,4.0,4.0,6.0
C153,4.0,3.0,0.0,8.0,4.0,5.0,9.0,5.0,2.0
C154,3.0,4.0,4.0,2.0,7.0,2.0,5.0,3.0,9.0
C155,15.0,8.0,18.0,26.0,25.0,15.0,30.0,35.0,42.0
C158,3.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0
C159,1065.0,1140.0,1077.0,1041.0,1075.0,1078.0,1096.0,1057.0,1024.0
C160,138.0,158.0,144.0,154.0,157.0,159.0,164.0,159.0,129.0
C161,4.0,22.0,21.0,47.0,73.0,81.0,82.0,113.0,133.0
C162,4.0,18.0,12.0,25.0,33.0,27.0,23.0,42.0,43.0
C163,16.0,26.0,16.0,16.0,19.0,24.0,28.0,21.0,20.0
C164,21.0,20.0,18.0,25.0,29.0,26.0,19.0,13.0,16.0
C165,2.0,2.0,2.0,3.0,4.0,4.0,6.0,12.0,6.0
C166,1.0,4.0,1.0,4.0,14.0,8.0,8.0,9.0,5.0
C168,10.0,3.0,1.0,2.0,5.0,5.0,5.0,3.0,4.0
C169,5869.0,6053.0,6113.0,6047.0,6150.0,6385.0,6358.0,5975.0,5924.0
C170,198.0,199.0,195.0,193.0,230.0,205.0,220.0,236.0,225.0
C171,8.0,8.0,6.0,11.0,11.0,15.0,12.0,18.0,16.0
C172,11.0,16.0,19.0,14.0,14.0,14.0,16.0,17.0,19.0
C178,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0
C179,27.0,31.0,33.0,48.0,39.0,47.0,42.0,60.0,58.0
C180,25.0,33.0,26.0,28.0,35.0,28.0,39.0,45.0,45.0
C181,9.0,14.0,15.0,18.0,15.0,25.0,28.0,26.0,29.0
C182,62.0,49.0,67.0,75.0,86.0,87.0,104.0,97.0,120.0
C183,3.0,6.0,4.0,24.0,28.0,21.0,29.0,20.0,31.0
C184,11.0,14.0,16.0,14.0,19.0,20.0,28.0,22.0,41.0
C185,2.0,0.0,1.0,3.0,0.0,1.0,4.0,3.0,2.0
C186,22.0,21.0,20.0,29.0,30.0,48.0,38.0,43.0,45.0
C187,118.0,129.0,128.0,118.0,180.0,153.0,182.0,190.0,210.0
C188,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0
C189,4462.0,4665.0,4974.0,5056.0,5374.0,5668.0,5863.0,5867.0,5982.0
C19X,250.0,273.0,278.0,285.0,323.0,349.0,363.0,321.0,345.0
C20X,824.0,791.0,888.0,850.0,915.0,947.0,1000.0,1041.0,1091.0
C210,29.0,18.0,36.0,31.0,37.0,36.0,40.0,33.0,37.0
C211,17.0,21.0,31.0,19.0,31.0,26.0,22.0,32.0,25.0
C212,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C218,17.0,21.0,22.0,21.0,20.0,18.0,24.0,20.0,24.0
C220,1770.0,1887.0,1951.0,1962.0,2051.0,1841.0,1812.0,1836.0,1912.0
C221,704.0,701.0,785.0,784.0,783.0,753.0,788.0,774.0,820.0
C222,33.0,27.0,30.0,39.0,38.0,42.0,42.0,44.0,34.0
C223,3.0,9.0,6.0,7.0,9.0,9.0,1.0,5.0,9.0
C224,0.0,8.0,11.0,7.0,11.0,6.0,15.0,7.0,13.0
C227,18.0,6.0,5.0,2.0,4.0,11.0,7.0,17.0,22.0
C229,3805.0,3875.0,3814.0,3740.0,3988.0,4240.0,4109.0,4177.0,4018.0
C23X,726.0,781.0,771.0,692.0,739.0,731.0,716.0,718.0,691.0
C240,71.0,117.0,107.0,124.0,126.0,129.0,139.0,134.0,155.0
C241,194.0,201.0,194.0,214.0,208.0,193.0,220.0,217.0,226.0
C248,32.0,22.0,17.0,22.0,16.0,13.0,7.0,14.0,20.0
C249,770.0,751.0,684.0,714.0,821.0,761.0,650.0,673.0,766.0
C250,470.0,537.0,483.0,495.0,550.0,541.0,528.0,537.0,536.0
C251,10.0,10.0,11.0,8.0,17.0,15.0,19.0,22.0,23.0
C252,26.0,19.0,25.0,25.0,32.0,31.0,30.0,36.0,34.0
C253,3.0,6.0,13.0,15.0,7.0,21.0,15.0,10.0,29.0
C254,6.0,3.0,6.0,5.0,5.0,2.0,7.0,5.0,10.0
C257,5.0,3.0,3.0,2.0,2.0,2.0,6.0,21.0,14.0
C258,8.0,11.0,7.0,2.0,5.0,4.0,8.0,9.0,9.0
C259,3656.0,3590.0,3948.0,4051.0,4033.0,4366.0,4412.0,4274.0,4544.0
C260,194.0,175.0,168.0,165.0,183.0,203.0,187.0,178.0,199.0
C261,17.0,17.0,20.0,17.0,29.0,22.0,26.0,23.0,24.0
C268,18.0,41.0,47.0,28.0,44.0,45.0,40.0,20.0,35.0
C269,76.0,93.0,104.0,91.0,95.0,124.0,133.0,99.0,125.0
C300,26.0,19.0,20.0,25.0,30.0,29.0,38.0,29.0,36.0
C301,6.0,7.0,3.0,4.0,3.0,4.0,4.0,6.0,3.0
C310,28.0,31.0,36.0,29.0,34.0,20.0,24.0,37.0,26.0
C311,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0
C312,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
C313,2.0,1.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0
C318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
C319,32.0,50.0,64.0,65.0,55.0,87.0,73.0,73.0,63.0
C320,16.0,16.0,16.0,14.0,18.0,11.0,14.0,19.0,18.0
C321,5.0,12.0,4.0,6.0,9.0,5.0,8.0,7.0,8.0
C322,1.0,2.0,1.0,2.0,3.0,4.0,0.0,3.0,2.0
C323,3.0,0.0,3.0,2.0,9.0,8.0,4.0,7.0,9.0
C328,3.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0
C329,792.0,744.0,702.0,695.0,739.0,706.0,634.0,557.0,570.0
C33X,13.0,16.0,30.0,39.0,44.0,39.0,33.0,36.0,35.0
C340,16.0,8.0,11.0,13.0,12.0,13.0,6.0,17.0,14.0
C341,16.0,24.0,17.0,19.0,34.0,26.0,33.0,34.0,41.0
C342,2.0,5.0,2.0,9.0,13.0,11.0,15.0,16.0,9.0
C343,7.0,6.0,6.0,5.0,15.0,6.0,12.0,17.0,19.0
C348,17.0,127.0,127.0,163.0,158.0,99.0,131.0,144.0,153.0
C349,6832.0,6858.0,6856.0,6761.0,6667.0,6680.0,6390.0,6064.0,6046.0
C37X,18.0,29.0,27.0,33.0,26.0,29.0,28.0,34.0,29.0
C380,11.0,10.0,13.0,27.0,18.0,15.0,20.0,24.0,29.0
C381,1.0,8.0,6.0,13.0,11.0,9.0,20.0,12.0,20.0
C382,0.0,4.0,1.0,4.0,3.0,6.0,2.0,5.0,4.0
C383,88.0,109.0,94.0,125.0,113.0,106.0,110.0,111.0,118.0
C384,41.0,28.0,43.0,56.0,43.0,55.0,46.0,59.0,63.0
C388,3.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0
C390,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0
C398,1.0,3.0,0.0,2.0,3.0,2.0,3.0,5.0,5.0
C399,6.0,12.0,14.0,10.0,18.0,13.0,22.0,21.0,15.0
C400,26.0,28.0,19.0,25.0,22.0,18.0,24.0,26.0,32.0
C401,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0
C402,86.0,82.0,69.0,87.0,83.0,72.0,87.0,89.0,89.0
C403,6.0,2.0,2.0,6.0,3.0,5.0,3.0,3.0,2.0
C409,6.0,1.0,3.0,2.0,6.0,8.0,11.0,5.0,7.0
C410,111.0,135.0,99.0,74.0,77.0,95.0,86.0,76.0,75.0
C411,26.0,10.0,12.0,18.0,18.0,11.0,15.0,15.0,14.0
C412,101.0,89.0,102.0,93.0,103.0,139.0,137.0,126.0,109.0
C413,16.0,7.0,10.0,11.0,10.0,14.0,19.0,14.0,10.0
C414,37.0,65.0,53.0,54.0,45.0,59.0,64.0,56.0,67.0
C418,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0
C419,665.0,643.0,691.0,706.0,703.0,806.0,793.0,802.0,707.0
C430,2.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0
C431,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
C432,1.0,3.0,2.0,2.0,3.0,7.0,6.0,4.0,1.0
C433,28.0,32.0,19.0,20.0,28.0,24.0,31.0,38.0,32.0
C434,7.0,4.0,5.0,11.0,12.0,8.0,9.0,13.0,6.0
C435,16.0,10.0,14.0,19.0,40.0,16.0,21.0,20.0,10.0
C436,8.0,14.0,13.0,9.0,14.0,11.0,9.0,13.0,16.0
C437,44.0,74.0,63.0,64.0,66.0,68.0,57.0,65.0,70.0
C438,2.0,4.0,0.0,1.0,3.0,2.0,1.0,3.0,4.0
C439,564.0,557.0,551.0,629.0,588.0,568.0,615.0,638.0,622.0
C440,9.0,8.0,3.0,7.0,5.0,4.0,4.0,5.0,7.0
C441,7.0,9.0,7.0,5.0,9.0,6.0,8.0,4.0,13.0
C442,40.0,41.0,33.0,46.0,40.0,39.0,34.0,25.0,34.0
C443,117.0,109.0,116.0,96.0,108.0,102.0,91.0,95.0,98.0
C444,70.0,52.0,79.0,73.0,69.0,62.0,77.0,85.0,75.0
C445,27.0,30.0,31.0,30.0,28.0,22.0,24.0,9.0,16.0
C446,13.0,15.0,19.0,13.0,12.0,14.0,14.0,16.0,11.0
C447,14.0,19.0,24.0,16.0,15.0,20.0,13.0,16.0,13.0
C448,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0
C449,793.0,741.0,648.0,606.0,600.0,676.0,691.0,667.0,694.0
C450,54.0,65.0,62.0,78.0,110.0,99.0,83.0,106.0,106.0
C451,13.0,12.0,5.0,6.0,10.0,7.0,11.0,9.0,14.0
C452,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
C457,43.0,29.0,37.0,26.0,42.0,37.0,30.0,35.0,37.0
C459,169.0,169.0,181.0,162.0,186.0,157.0,118.0,146.0,156.0
C460,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
C461,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
C462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C467,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0
C468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C469,9.0,10.0,15.0,18.0,20.0,13.0,17.0,21.0,15.0
C470,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0
C471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C472,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0
C473,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
C474,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
C475,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
C476,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
C478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
C479,20.0,25.0,34.0,22.0,18.0,32.0,29.0,37.0,26.0
C480,229.0,239.0,266.0,249.0,251.0,211.0,247.0,238.0,246.0
C481,21.0,27.0,35.0,39.0,25.0,21.0,25.0,26.0,23.0
C482,115.0,68.0,74.0,91.0,82.0,84.0,89.0,96.0,109.0
C488,1.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,6.0
C490,38.0,35.0,26.0,38.0,28.0,36.0,29.0,33.0,27.0
C491,17.0,15.0,24.0,21.0,27.0,22.0,25.0,17.0,28.0
C492,80.0,83.0,79.0,92.0,63.0,83.0,93.0,89.0,99.0
C493,26.0,20.0,16.0,16.0,21.0,18.0,17.0,28.0,23.0
C494,28.0,30.0,36.0,30.0,43.0,28.0,36.0,37.0,31.0
C495,38.0,41.0,49.0,59.0,51.0,62.0,38.0,45.0,69.0
C496,1.0,5.0,1.0,6.0,7.0,3.0,2.0,8.0,3.0
C498,2.0,5.0,0.0,2.0,5.0,2.0,3.0,5.0,9.0
C499,537.0,541.0,611.0,643.0,628.0,597.0,580.0,613.0,618.0
C500,5.0,1.0,2.0,4.0,5.0,7.0,6.0,4.0,7.0
C501,0.0,0.0,2.0,1.0,5.0,9.0,3.0,1.0,5.0
C502,0.0,1.0,1.0,5.0,2.0,0.0,2.0,0.0,1.0
C503,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
C504,0.0,3.0,1.0,14.0,10.0,13.0,4.0,12.0,6.0
C505,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0
C506,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0
C508,8.0,4.0,0.0,6.0,5.0,1.0,6.0,7.0,5.0
C509,6289.0,6684.0,6881.0,7279.0,7550.0,7843.0,7918.0,7824.0,7995.0
C510,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
C511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C512,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
C518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
C519,124.0,147.0,150.0,157.0,173.0,137.0,126.0,162.0,191.0
C52X,61.0,77.0,54.0,74.0,67.0,58.0,87.0,59.0,72.0
C530,16.0,30.0,40.0,56.0,45.0,64.0,88.0,87.0,100.0
C531,7.0,20.0,29.0,32.0,46.0,48.0,56.0,68.0,92.0
C538,6.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0
C539,3980.0,4013.0,3983.0,4047.0,3930.0,4097.0,4094.0,4086.0,4307.0
C540,0.0,1.0,0.0,3.0,8.0,5.0,12.0,6.0,7.0
C541,680.0,695.0,790.0,804.0,894.0,882.0,884.0,1017.0,1235.0
C542,0.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0
C543,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0
C548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C549,17.0,18.0,19.0,11.0,26.0,29.0,23.0,24.0,42.0
C55X,339.0,363.0,370.0,378.0,407.0,462.0,534.0,504.0,524.0
C56X,2379.0,2602.0,2605.0,2608.0,2884.0,2912.0,2937.0,3051.0,3195.0
C570,3.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0
C571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C574,1.0,9.0,3.0,9.0,6.0,5.0,7.0,8.0,14.0
C577,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
C578,3.0,9.0,7.0,5.0,4.0,3.0,8.0,1.0,3.0
C579,5.0,2.0,2.0,10.0,13.0,9.0,14.0,17.0,13.0
C58X,23.0,23.0,19.0,30.0,11.0,17.0,11.0,8.0,13.0
C600,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0
C601,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0
C602,1.0,1.0,1.0,2.0,1.0,3.0,6.0,6.0,3.0
C608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
C609,174.0,205.0,195.0,206.0,230.0,207.0,207.0,208.0,237.0
C61X,6447.0,6919.0,6676.0,6723.0,6927.0,8037.0,7916.0,7350.0,7249.0
C620,0.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0
C621,3.0,2.0,3.0,1.0,7.0,4.0,12.0,10.0,12.0
C629,531.0,569.0,647.0,652.0,690.0,758.0,753.0,742.0,811.0
C630,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
C631,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0
C632,3.0,1.0,3.0,2.0,4.0,7.0,0.0,5.0,4.0
C637,4.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
C638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
C639,5.0,9.0,13.0,13.0,20.0,19.0,16.0,20.0,22.0
C64X,2345.0,2489.0,2533.0,2656.0,2889.0,2817.0,2817.0,2816.0,3066.0
C65X,9.0,7.0,12.0,13.0,33.0,21.0,44.0,31.0,36.0
C66X,25.0,6.0,4.0,9.0,6.0,7.0,12.0,8.0,11.0
C670,0.0,1.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0
C671,0.0,2.0,1.0,3.0,5.0,4.0,5.0,2.0,5.0
C672,0.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,5.0
C673,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0
